Loan_ID,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,Gender_Female,Gender_Male,Married_No,Married_Yes,Dependents_0,Dependents_1,Dependents_2,Dependents_3+,Education_Graduate,Education_Not Graduate,Self_Employed_No,Self_Employed_Yes,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban
LP002266,0.03648732220160792,0.03359973120215038,0.150506512301013,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002272,0.03866419294990724,0.011615907072743419,0.18234442836468884,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002277,0.03747680890538034,0.0,0.08972503617945007,0.7435897435897436,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002281,0.03565862708719852,0.03501571987424101,0.12445730824891461,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002284,0.04640692640692641,0.03998368013055895,0.14471780028943557,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002287,0.016697588126159554,0.04319965440276478,0.13603473227206944,0.7435897435897436,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002288,0.03387755102040817,0.0,0.05209840810419682,0.358974358974359,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
LP002296,0.03222016079158937,0.0,0.08104196816208394,0.6153846153846154,1.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002297,0.02906617192331478,0.47999616003071977,0.13603473227206944,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002300,0.022424242424242423,0.0,0.06367583212735166,0.7435897435897436,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
LP002301,0.09017934446505875,0.0,0.26772793053545585,0.7435897435897436,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
LP002305,0.05438466295609153,0.0,0.15340086830680172,0.7435897435897436,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002308,0.02494743351886209,0.05759953920368637,0.15340086830680172,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
LP002314,0.02551638837353123,0.0,0.0824891461649783,0.7435897435897436,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002315,0.10080395794681508,0.0,0.2069464544138929,0.6153846153846154,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002317,1.0,0.0,0.507959479015919,0.7435897435897436,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002318,0.04597402597402598,0.0,0.07670043415340086,0.7435897435897436,1.0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
LP002319,0.0755225726654298,0.0,0.21852387843704774,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
LP002328,0.07354359925788498,0.0,0.30246020260492035,0.7435897435897436,0.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002332,0.02601113172541744,0.04879160966712266,0.14616497829232994,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002335,0.024724799010513297,0.07768737850097199,0.2445730824891461,0.7435897435897436,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
LP002337,0.03518862090290662,0.0,0.07380607814761216,0.7435897435897436,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002341,0.0303030303030303,0.0,0.21852387843704774,0.7435897435897436,1.0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002342,0.017934446505875078,0.47999616003071977,0.33285094066570187,0.7435897435897436,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
LP002345,0.010822510822510824,0.06655146758825929,0.14905933429811866,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002347,0.03829313543599258,0.034007727938176496,0.1866859623733719,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002348,0.07024118738404453,0.0,0.1866859623733719,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002357,0.03178726035868894,0.0,0.10274963820549927,0.7435897435897436,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
LP002361,0.020655534941249228,0.04125566995464036,0.13169319826338638,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002362,0.0878169449598021,0.04000767993856049,0.14616497829232994,0.7435897435897436,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002364,0.1821892393320965,0.0,0.12590448625180894,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002366,0.031119356833642548,0.10319917440660475,0.16208393632416784,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002367,0.055114409400123694,0.0,0.10419681620839363,0.7435897435897436,1.0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002368,0.07155225726654298,0.0,0.17945007235890012,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002369,0.03426097711811998,0.0003868769251445988,0.11287988422575977,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002370,0.03175015460729747,0.0,0.07380607814761216,0.358974358974359,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
LP002377,0.10481137909709339,0.0,0.20405209840810418,0.7435897435897436,1.0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
LP002379,0.07854050711193568,0.0,0.13892908827785816,0.7435897435897436,0.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002386,0.1574025974025974,0.0,0.573082489146165,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002387,0.02813852813852814,0.056159550723594215,0.19392185238784368,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002390,0.04452690166975882,0.0,0.13169319826338638,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002393,0.12241187384044527,0.0,0.17221418234442834,0.4871794871794872,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002398,0.021966604823747682,0.04442364461084311,0.059334298118668596,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002401,0.02551638837353123,0.026999784001727985,0.17221418234442834,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002403,0.12697588126159556,0.0,0.2575976845151953,0.7435897435897436,0.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
LP002407,0.08648113790970934,0.0,0.1866859623733719,0.7435897435897436,1.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
LP002408,0.04341372912801485,0.12153502771977824,0.2575976845151953,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002409,0.09586889301175015,0.043991648066815464,0.24746743849493485,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002418,0.05636363636363637,0.04783161734706123,0.20115774240231546,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
LP002422,0.46467532467532474,0.0,0.2069464544138929,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002424,0.08884353741496599,0.19999040007679939,0.24023154848046308,0.6153846153846154,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002429,0.04101422387136673,0.029039767681858546,0.17510853835021706,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
LP002434,0.05568336425479283,0.0,0.14616497829232994,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002435,0.041917130488559065,0.033023735810113516,0.06657018813314038,0.7435897435897436,1.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002443,0.039455782312925174,0.04103967168262654,0.20405209840810418,0.7435897435897436,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002444,0.03239332096474954,0.03700770393836849,0.2619392185238784,0.7435897435897436,1.0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
LP002446,0.026703772418058134,0.030119759041927666,0.16787264833574528,0.7435897435897436,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002447,0.022362399505256647,0.0349437204502364,0.07380607814761216,0.6153846153846154,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
LP002448,0.046975881261595555,0.041591667266661865,0.2026049204052098,0.7435897435897436,0.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002449,0.028855905998763143,0.059183526531787746,0.11722141823444283,0.358974358974359,0.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002453,0.0857761286332715,0.0,0.1085383502170767,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
LP002455,0.04587507730364874,0.0,0.12590448625180894,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002459,0.05134199134199135,0.0,0.15774240231548478,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002467,0.044007421150278295,0.06165550675594595,0.23733719247467433,0.7435897435897436,1.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002472,0.05199752628324057,0.0,0.18379160636758318,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002473,0.10122448979591837,0.0,0.21852387843704774,0.7435897435897436,1.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002478,0.023908472479901053,0.09799121607027143,0.21852387843704774,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
LP002484,0.09387755102040816,0.0,0.17221418234442834,0.358974358974359,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002487,0.035435992578849725,0.052511579907360745,0.20839363241678724,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002489,0.0623500309214595,0.0,0.17800289435600578,0.7435897435897436,1.0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
LP002493,0.049672232529375394,0.0,0.12879884225759766,0.7435897435897436,0.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002494,0.07235621521335807,0.0,0.18958031837916062,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002500,0.03459492888064317,0.039935680514555885,0.08827785817655572,0.358974358974359,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
LP002501,0.20460111317254176,0.0,0.14616497829232994,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002502,0.0007421150278293135,0.07000743994048048,0.12879884225759766,0.7435897435897436,1.0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
LP002505,0.051737786023500314,0.058823529411764705,0.14616497829232994,0.7435897435897436,1.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002515,0.04081632653061225,0.049895600835193316,0.22141823444283645,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
LP002517,0.03095856524427953,0.03599971200230398,0.150506512301013,0.358974358974359,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002519,0.05616573902288188,0.0,0.13169319826338638,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002522,0.02906617192331478,0.0,0.1215629522431259,0.7435897435897436,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
LP002524,0.06656771799628942,0.11155110759113927,0.22141823444283645,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002527,0.20253555967841683,0.02433580531355749,0.20405209840810418,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
LP002529,0.08101422387136673,0.04199966400268798,0.31982633863965265,0.6153846153846154,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002530,0.033679653679653684,0.04492764057887537,0.17800289435600578,0.7435897435897436,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002531,0.20429189857761287,0.05399956800345597,0.11143270622286541,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
LP002533,0.03459492888064317,0.03847169222646219,0.17221418234442834,0.7435897435897436,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002534,0.05194805194805195,0.0,0.20984081041968158,0.7435897435897436,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002536,0.036425479282622145,0.0,0.150506512301013,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002537,0.023908472479901053,0.07559939520483837,0.17221418234442834,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002541,0.13213358070500927,0.0,0.3256150506512301,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002543,0.10121212121212121,0.0,0.34298118668596234,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002544,0.022362399505256647,0.058463532291741664,0.1765557163531114,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002545,0.042016079158936306,0.0,0.10274963820549927,0.7435897435897436,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002547,0.22489795918367347,0.0,0.7105643994211288,0.7435897435897436,1.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002555,0.05482993197278912,0.049991600067199465,0.21852387843704774,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
LP002556,0.02826221397649969,0.0,0.0955137481910275,0.7435897435897436,1.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002560,0.03152752009894867,0.06683946528427773,0.12590448625180894,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
LP002562,0.06410636982065554,0.027143782849737202,0.256150506512301,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
LP002571,0.04379715522572666,0.0,0.14616497829232994,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002582,0.21166357452071738,0.0,0.3125904486251809,0.7435897435897436,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
LP002585,0.042634508348794065,0.051767585859313126,0.15918958031837913,0.7435897435897436,0.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002586,0.039282622139765,0.021911824705402358,0.13892908827785816,0.15384615384615388,1.0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002587,0.0303030303030303,0.04079967360261118,0.14182344428364688,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002588,0.05534941249226964,0.06856745146038831,0.14761215629522428,0.0,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002600,0.0339517625231911,0.0,0.12445730824891461,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
LP002602,0.075856524427953,0.10598315213478292,0.2894356005788712,0.7435897435897436,0.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002603,0.006122448979591836,0.08839129286965704,0.150506512301013,1.0,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002606,0.03721706864564008,0.0,0.13169319826338638,0.7435897435897436,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002615,0.058317872603586896,0.1349749202006384,0.2879884225759768,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002618,0.04823747680890539,0.1272469820241438,0.1866859623733719,0.7435897435897436,1.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002619,0.04531849103277675,0.03559171526627787,0.1664254703328509,0.6153846153846154,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
LP002622,0.041558441558441565,0.10598315213478292,0.33863965267727925,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002624,0.25581941867656155,0.16000671994624044,0.6816208393632417,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002625,0.04246134817563389,0.0,0.12590448625180894,0.7435897435897436,1.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002626,0.028806431663574522,0.07231142150862793,0.25904486251808967,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
LP002634,0.1621768707482993,0.0,0.04486251808972504,0.7435897435897436,1.0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002637,0.04264687693259123,0.030887752897976815,0.13169319826338638,0.7435897435897436,1.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002640,0.07316017316017316,0.04809561523507812,0.34876989869753977,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002643,0.03875077303648733,0.04883960928312574,0.20115774240231546,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002648,0.024489795918367346,0.1599827201382389,0.08827785817655572,0.358974358974359,1.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002652,0.07006802721088436,0.08798329613363093,0.43704775687409547,0.7435897435897436,1.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002659,0.04101422387136673,0.08227134182926536,0.20405209840810418,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002670,0.02326530612244898,0.039167686658506735,0.150506512301013,1.0,1.0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002682,0.036165739022881886,0.04319965440276478,0.16497829232995656,0.7435897435897436,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
LP002683,0.05606679035250464,0.04595963232294142,0.25470332850940663,0.7435897435897436,1.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002684,0.04019789734075449,0.0,0.12445730824891461,0.7435897435897436,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002689,0.025256648113790973,0.04180766553867569,0.05209840810419682,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
LP002690,0.02906617192331478,0.0,0.06657018813314038,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002692,0.06836116264687693,0.034175726594187245,0.13169319826338638,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
LP002693,0.09645021645021645,0.1719826241390069,0.6816208393632417,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
LP002697,0.056029684601113176,0.05008759929920561,0.17221418234442834,0.7435897435897436,1.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002699,0.2145949288806432,0.0,0.5658465991316932,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
