Brand,Price,Mileage,EngineV,Year
Renault," $5,600.00 ",117,1.5,2008
Volkswagen," $10,600.00 ",118,1.8,2008
Toyota," $8,950.00 ",118,1.6,2008
Renault," $7,150.00 ",118,1.5,2008
Mercedes-Benz," $40,000.00 ",119,6.3,2008
Toyota," $26,900.00 ",119,4.0,2008
Mitsubishi," $11,100.00 ",119,2.4,2008
Mercedes-Benz," $55,000.00 ",120,5.5,2008
Toyota," $29,000.00 ",120,4.0,2008
Toyota," $15,500.00 ",120,3.5,2008
Mitsubishi," $11,800.00 ",120,3.0,2008
Mitsubishi," $16,900.00 ",120,3.0,2008
Volkswagen," $8,999.00 ",120,2.0,2008
Toyota," $15,500.00 ",120,2.0,2008
Renault," $7,800.00 ",120,1.5,2008
Mitsubishi," $18,999.00 ",121,3.8,2008
Mitsubishi," $7,300.00 ",121,1.6,2008
Audi," $24,500.00 ",122,4.0,2008
Mitsubishi," $6,900.00 ",122,1.6,2008
Volkswagen," $7,900.00 ",123,1.4,2008
Mitsubishi," $13,200.00 ",124,3.0,2008
Audi," $22,500.00 ",124,3.0,2008
Volkswagen," $9,400.00 ",124,2.0,2008
Toyota," $10,500.00 ",124,1.8,2008
Audi," $22,999.00 ",125,4.2,2008
Toyota," $15,700.00 ",125,3.5,2008
Mitsubishi," $23,000.00 ",125,3.0,2008
Toyota," $13,400.00 ",125,2.4,2008
Mitsubishi," $9,450.00 ",125,2.0,2008
Mercedes-Benz," $16,800.00 ",125,1.8,2008
Toyota," $37,600.00 ",126,4.7,2008
Mitsubishi," $16,900.00 ",126,3.0,2008
Toyota," $11,700.00 ",126,2.4,2008
Toyota," $8,600.00 ",126,1.6,2008
Mercedes-Benz," $55,000.00 ",127,5.5,2008
Mercedes-Benz," $46,500.00 ",127,5.0,2008
Mitsubishi," $13,900.00 ",127,3.0,2008
Mitsubishi," $18,900.00 ",127,3.0,2008
Toyota," $14,500.00 ",127,2.4,2008
Mitsubishi," $11,300.00 ",128,2.4,2008
Toyota," $15,500.00 ",129,3.5,2008
BMW," $19,900.00 ",129,2.0,2008
Mercedes-Benz," $25,700.00 ",130,4.7,2008
Volkswagen," $21,000.00 ",130,2.5,2008
Toyota," $12,700.00 ",130,2.4,2008
Mitsubishi," $10,500.00 ",130,2.0,2008
Volkswagen," $11,500.00 ",130,2.0,2008
Toyota," $15,300.00 ",130,2.0,2008
Toyota," $15,500.00 ",130,2.0,2008
Volkswagen," $9,700.00 ",130,1.6,2008
Mercedes-Benz," $22,900.00 ",131,5.5,2008
Toyota," $13,300.00 ",131,2.4,2008
Toyota," $24,000.00 ",132,4.0,2008
Toyota," $8,650.00 ",132,1.6,2008
Toyota," $12,000.00 ",133,2.4,2008
Volkswagen," $13,300.00 ",133,1.8,2008
Mitsubishi," $7,000.00 ",133,1.6,2008
Mitsubishi," $7,650.00 ",133,1.5,2008
Mercedes-Benz," $29,500.00 ",134,5.0,2008
Mercedes-Benz," $29,500.00 ",135,5.5,2008
Mercedes-Benz," $35,000.00 ",135,5.5,2008
Mitsubishi," $16,950.00 ",135,3.0,2008
Mitsubishi," $8,500.00 ",135,1.5,2008
Toyota," $7,500.00 ",135,1.0,2008
Volkswagen," $21,900.00 ",136,3.0,2008
Mitsubishi," $9,500.00 ",136,2.0,2008
Volkswagen," $10,900.00 ",136,1.8,2008
Toyota," $12,900.00 ",137,2.4,2008
Volkswagen," $10,200.00 ",137,1.9,2008
Mitsubishi," $15,900.00 ",138,3.0,2008
Renault," $12,100.00 ",138,2.5,2008
Mitsubishi," $7,500.00 ",138,1.3,2008
Toyota," $11,999.00 ",139,3.5,2008
Toyota," $14,700.00 ",139,3.5,2008
Mercedes-Benz," $14,800.00 ",139,3.0,2008
Volkswagen," $20,300.00 ",139,3.0,2008
Toyota," $13,500.00 ",139,2.4,2008
Toyota," $13,900.00 ",139,2.4,2008
Mitsubishi," $7,700.00 ",139,1.5,2008
Mercedes-Benz," $60,000.00 ",140,5.5,2008
BMW," $23,500.00 ",140,4.8,2008
Volkswagen," $9,599.00 ",140,1.8,2008
Toyota," $8,900.00 ",140,1.6,2008
Toyota," $9,400.00 ",140,1.6,2008
Toyota," $14,700.00 ",141,3.5,2008
Mercedes-Benz," $21,500.00 ",142,3.5,2008
Mitsubishi," $12,499.00 ",142,2.4,2008
Toyota," $9,950.00 ",142,1.8,2008
Toyota," $29,900.00 ",144,4.0,2008
Volkswagen," $10,250.00 ",144,2.0,2008
Toyota," $12,800.00 ",145,2.4,2008
Mercedes-Benz," $17,499.00 ",145,1.8,2008
Mitsubishi," $7,300.00 ",145,1.6,2008
Toyota," $15,500.00 ",146,2.4,2008
Mitsubishi," $18,200.00 ",147,3.2,2008
Audi," $27,500.00 ",147,3.0,2008
BMW," $30,500.00 ",147,3.0,2008
Mitsubishi," $16,000.00 ",147,2.5,2008
Mercedes-Benz," $13,600.00 ",147,2.0,2008
Mercedes-Benz," $21,500.00 ",148,6.2,2008
Mitsubishi," $12,900.00 ",148,3.0,2008
Mitsubishi," $9,800.00 ",148,2.0,2008
Toyota," $9,400.00 ",148,1.8,2008
Mitsubishi," $7,400.00 ",148,1.6,2008
Volkswagen," $8,700.00 ",148,1.4,2008
Toyota," $17,200.00 ",149,4.7,2008
Toyota," $14,900.00 ",149,3.5,2008
Mitsubishi," $15,999.00 ",149,3.0,2008
Mitsubishi," $17,499.00 ",149,3.0,2008
Volkswagen," $18,950.00 ",149,3.0,2008
Volkswagen," $12,199.00 ",149,2.0,2008
Mercedes-Benz," $26,900.00 ",150,5.5,2008
Mitsubishi," $16,500.00 ",150,3.5,2008
Mercedes-Benz," $24,300.00 ",150,3.5,2008
Volkswagen," $9,300.00 ",150,2.0,2008
Mercedes-Benz," $12,900.00 ",150,2.0,2008
BMW," $16,700.00 ",150,2.0,2008
Audi," $11,115.00 ",150,1.6,2008
Volkswagen," $8,650.00 ",150,1.4,2008
Volkswagen," $20,800.00 ",151,3.0,2008
Toyota," $22,999.00 ",152,4.0,2008
BMW," $32,500.00 ",152,3.0,2008
Volkswagen," $12,000.00 ",152,1.8,2008
Mercedes-Benz," $35,000.00 ",154,3.2,2008
Audi," $15,000.00 ",154,2.0,2008
Toyota," $8,900.00 ",154,1.6,2008
Renault," $7,999.00 ",154,1.5,2008
Toyota," $22,000.00 ",155,2.7,2008
Volkswagen," $19,200.00 ",155,2.5,2008
Toyota," $11,000.00 ",156,1.8,2008
Volkswagen," $12,900.00 ",157,1.8,2008
Volkswagen," $8,200.00 ",157,1.6,2008
Toyota," $13,500.00 ",158,2.4,2008
Audi," $22,500.00 ",159,5.2,2008
BMW," $17,800.00 ",159,3.0,2008
Mercedes-Benz," $35,500.00 ",160,6.5,2008
BMW," $28,500.00 ",160,4.8,2008
Mercedes-Benz," $22,000.00 ",160,4.0,2008
Toyota," $23,200.00 ",160,4.0,2008
Mitsubishi," $12,300.00 ",160,2.5,2008
Mercedes-Benz," $9,350.00 ",160,2.2,2008
Renault," $5,200.00 ",160,1.4,2008
Volkswagen," $8,999.00 ",161,2.0,2008
Volkswagen," $9,999.00 ",161,2.0,2008
BMW," $25,500.00 ",163,4.8,2008
Audi," $24,900.00 ",163,4.2,2008
Volkswagen," $11,500.00 ",163,2.5,2008
Mitsubishi," $9,200.00 ",163,2.0,2008
Volkswagen," $8,200.00 ",164,1.4,2008
Toyota," $15,600.00 ",165,3.5,2008
Audi," $23,000.00 ",167,3.6,2008
Mitsubishi," $14,500.00 ",167,3.0,2008
Toyota," $8,500.00 ",168,1.6,2008
Volkswagen," $8,900.00 ",169,1.9,2008
Volkswagen," $11,500.00 ",169,1.8,2008
BMW," $20,999.00 ",170,4.8,2008
Mitsubishi," $17,500.00 ",170,3.8,2008
BMW," $26,900.00 ",170,3.0,2008
Audi," $16,500.00 ",171,2.0,2008
Volkswagen," $9,200.00 ",171,1.6,2008
Mercedes-Benz," $19,500.00 ",172,3.5,2008
Mitsubishi," $18,999.00 ",173,3.8,2008
Volkswagen," $21,000.00 ",173,3.0,2008
Toyota," $23,499.00 ",174,4.0,2008
Toyota," $14,900.00 ",175,3.5,2008
Mitsubishi," $12,300.00 ",175,2.5,2008
Volkswagen," $12,900.00 ",176,2.5,2008
Audi," $17,800.00 ",177,4.2,2008
Mercedes-Benz," $6,400.00 ",177,2.0,2008
Renault," $11,500.00 ",177,2.0,2008
Volkswagen," $7,700.00 ",177,1.9,2008
Volkswagen," $21,500.00 ",178,3.0,2008
Renault," $9,000.00 ",178,2.0,2008
Audi," $13,333.00 ",178,2.0,2008
BMW," $23,500.00 ",180,4.8,2008
BMW," $26,999.00 ",180,4.8,2008
Mercedes-Benz," $18,500.00 ",180,3.5,2008
Mercedes-Benz," $24,500.00 ",180,3.2,2008
Mercedes-Benz," $29,500.00 ",180,3.2,2008
Mitsubishi," $15,900.00 ",180,3.0,2008
Mitsubishi," $15,900.00 ",180,3.0,2008
Mercedes-Benz," $16,900.00 ",180,3.0,2008
Mercedes-Benz," $17,500.00 ",180,3.0,2008
Mercedes-Benz," $19,500.00 ",180,3.0,2008
Volkswagen," $6,000.00 ",180,2.0,2008
Mitsubishi," $7,600.00 ",180,2.0,2008
Toyota," $12,800.00 ",181,2.4,2008
Volkswagen," $6,400.00 ",181,2.0,2008
BMW," $29,900.00 ",182,3.0,2008
Volkswagen," $17,000.00 ",184,3.6,2008
Mercedes-Benz," $17,300.00 ",184,1.8,2008
Audi," $18,500.00 ",185,3.6,2008
Toyota," $12,200.00 ",185,3.5,2008
Mercedes-Benz," $27,300.00 ",185,3.0,2008
Toyota," $9,300.00 ",185,1.6,2008
Volkswagen," $9,600.00 ",185,1.6,2008
Toyota," $10,500.00 ",185,1.6,2008
Renault," $9,999.00 ",185,1.5,2008
Volkswagen," $11,700.00 ",185,1.4,2008
BMW," $37,000.00 ",186,5.0,2008
Volkswagen," $22,600.00 ",187,3.0,2008
Mitsubishi," $10,500.00 ",187,2.4,2008
Volkswagen," $12,000.00 ",187,2.0,2008
Volkswagen," $9,400.00 ",187,1.6,2008
Volkswagen," $17,900.00 ",188,2.5,2008
Renault," $12,800.00 ",188,2.0,2008
Renault," $6,300.00 ",189,1.5,2008
Mercedes-Benz," $28,500.00 ",190,3.2,2008
Mercedes-Benz," $10,150.00 ",190,2.2,2008
Volkswagen," $12,500.00 ",190,1.9,2008
Volkswagen," $11,500.00 ",192,1.9,2008
Mitsubishi," $15,200.00 ",193,3.0,2008
Mitsubishi," $17,500.00 ",194,3.2,2008
Mercedes-Benz," $23,500.00 ",200,5.5,2008
Mercedes-Benz," $21,999.00 ",200,3.0,2008
Volkswagen," $6,000.00 ",200,2.0,2008
Renault," $7,300.00 ",200,1.5,2008
Renault," $5,800.00 ",200,1.46,2008
Audi," $11,300.00 ",202,2.7,2008
Audi," $14,900.00 ",203,2.8,2008
Mercedes-Benz," $23,999.00 ",204,3.5,2008
Toyota," $10,600.00 ",204,1.8,2008
BMW," $25,800.00 ",205,3.0,2008
Renault," $10,800.00 ",206,2.0,2008
Mercedes-Benz," $14,500.00 ",207,2.2,2008
Renault," $7,100.00 ",208,1.5,2008
Mercedes-Benz," $11,500.00 ",209,2.2,2008
BMW," $25,500.00 ",210,3.0,2008
Audi," $15,500.00 ",210,2.0,2008
Volkswagen," $11,000.00 ",210,1.9,2008
Mercedes-Benz," $14,490.00 ",212,2.2,2008
Volkswagen," $5,950.00 ",213,1.6,2008
Renault," $10,000.00 ",214,2.5,2008
Renault," $9,450.00 ",215,1.5,2008
BMW," $15,500.00 ",216,2.0,2008
Volkswagen," $11,800.00 ",218,1.9,2008
Mercedes-Benz," $31,000.00 ",220,3.2,2008
Volkswagen," $9,800.00 ",220,1.9,2008
Volkswagen," $10,000.00 ",220,1.9,2008
BMW," $14,900.00 ",221,2.0,2008
BMW," $15,200.00 ",227,2.5,2008
BMW," $20,000.00 ",230,6.0,2008
Volkswagen," $17,200.00 ",230,3.2,2008
Mercedes-Benz," $12,000.00 ",230,2.2,2008
Volkswagen," $8,500.00 ",230,1.9,2008
Volkswagen," $9,900.00 ",230,1.9,2008
Renault," $7,000.00 ",231,1.6,2008
Mercedes-Benz," $15,300.00 ",234,2.2,2008
Renault," $10,000.00 ",234,2.0,2008
Mercedes-Benz," $12,500.00 ",238,2.2,2008
Mitsubishi," $7,900.00 ",238,2.0,2008
Volkswagen," $6,600.00 ",240,1.9,2008
Mercedes-Benz," $12,500.00 ",242,2.2,2008
Renault," $9,700.00 ",245,2.0,2008
Mitsubishi," $9,700.00 ",247,2.4,2008
Mercedes-Benz," $28,000.00 ",250,3.0,2008
Volkswagen," $13,300.00 ",250,2.5,2008
Audi," $16,000.00 ",250,2.0,2008
Volkswagen," $10,200.00 ",253,2.5,2008
Mercedes-Benz," $32,500.00 ",254,3.2,2008
Mercedes-Benz," $32,000.00 ",255,3.0,2008
Volkswagen," $8,800.00 ",260,2.5,2008
Mercedes-Benz," $13,200.00 ",260,2.2,2008
Mercedes-Benz," $15,400.00 ",260,2.2,2008
Renault," $4,600.00 ",265,1.5,2008
Mercedes-Benz," $9,200.00 ",266,2.2,2008
Renault," $7,900.00 ",268,1.5,2008
BMW," $26,000.00 ",270,4.8,2008
Volkswagen," $7,200.00 ",270,1.9,2008
Volkswagen," $15,000.00 ",275,2.5,2008
Renault," $9,500.00 ",275,2.0,2008
Volkswagen," $12,900.00 ",290,1.9,2008
Volkswagen," $7,500.00 ",317,1.9,2008
Mercedes-Benz," $12,800.00 ",360,2.2,2008
Mercedes-Benz," $12,500.00 ",386,2.2,2008
Renault," $7,500.00 ",440,2.0,2008
Mercedes-Benz," $4,100.00 ",1,3.5,2007
Mitsubishi," $2,500.00 ",1,2.5,2007
Renault," $4,500.00 ",1,1.5,2007
BMW," $21,900.00 ",25,2.5,2007
Mercedes-Benz," $39,900.00 ",29,6.3,2007
Mercedes-Benz," $74,900.00 ",32,6.3,2007
Mercedes-Benz," $19,900.00 ",52,1.8,2007
Mercedes-Benz," $22,000.00 ",53,3.0,2007
BMW," $49,000.00 ",56,5.0,2007
Mitsubishi," $4,999.00 ",60,1.6,2007
Volkswagen," $8,400.00 ",60,1.39,2007
Mercedes-Benz," $29,900.00 ",71,5.5,2007
Audi," $22,500.00 ",71,3.6,2007
BMW," $21,500.00 ",72,3.0,2007
Audi," $49,900.00 ",79,4.2,2007
Audi," $48,900.00 ",82,4.2,2007
Mitsubishi," $6,800.00 ",82,2.0,2007
Toyota," $14,500.00 ",82,2.0,2007
Mitsubishi," $7,200.00 ",83,1.6,2007
Volkswagen," $12,500.00 ",84,2.0,2007
Toyota," $27,500.00 ",85,4.0,2007
Audi," $11,500.00 ",85,1.8,2007
Mercedes-Benz," $28,500.00 ",86,5.5,2007
Mercedes-Benz," $28,500.00 ",90,5.5,2007
Toyota," $8,100.00 ",91,1.6,2007
Mitsubishi," $13,900.00 ",93,3.0,2007
Toyota," $8,500.00 ",93,1.6,2007
Mitsubishi," $7,500.00 ",94,1.6,2007
Toyota," $11,550.00 ",95,2.4,2007
Mitsubishi," $9,300.00 ",95,2.0,2007
Volkswagen," $9,500.00 ",95,2.0,2007
Renault," $5,400.00 ",96,1.4,2007
BMW," $17,900.00 ",98,3.0,2007
Renault," $7,500.00 ",98,1.4,2007
Mercedes-Benz," $33,900.00 ",100,5.5,2007
BMW," $22,500.00 ",100,3.0,2007
Toyota," $13,500.00 ",100,2.4,2007
BMW," $21,700.00 ",101,2.5,2007
Mitsubishi," $7,200.00 ",102,1.6,2007
Mercedes-Benz," $18,200.00 ",103,2.0,2007
Mercedes-Benz," $11,700.00 ",103,1.5,2007
Toyota," $13,300.00 ",104,2.4,2007
Audi," $23,400.00 ",105,4.2,2007
Mitsubishi," $18,900.00 ",106,3.8,2007
Toyota," $9,300.00 ",107,1.8,2007
Toyota," $10,700.00 ",109,1.8,2007
Toyota," $6,900.00 ",109,1.3,2007
Toyota," $12,500.00 ",110,2.4,2007
Toyota," $25,250.00 ",112,4.5,2007
Mitsubishi," $8,100.00 ",112,2.4,2007
Mitsubishi," $8,100.00 ",113,2.0,2007
Mitsubishi," $6,999.00 ",113,1.5,2007
Mercedes-Benz," $21,300.00 ",114,4.7,2007
Toyota," $25,000.00 ",115,5.7,2007
Toyota," $14,474.00 ",115,2.0,2007
Toyota," $8,000.00 ",115,1.6,2007
Audi," $19,999.00 ",117,4.2,2007
Volkswagen," $7,300.00 ",117,1.4,2007
Volkswagen," $11,500.00 ",118,2.0,2007
Mitsubishi," $6,900.00 ",118,1.6,2007
Audi," $23,500.00 ",119,4.2,2007
Volkswagen," $11,500.00 ",119,2.0,2007
Toyota," $23,400.00 ",120,4.0,2007
Mitsubishi," $12,500.00 ",120,2.5,2007
Volkswagen," $10,600.00 ",120,2.0,2007
Volkswagen," $8,999.00 ",120,1.9,2007
BMW," $12,900.00 ",121,2.0,2007
BMW," $13,700.00 ",122,2.0,2007
Renault," $6,200.00 ",122,1.5,2007
Toyota," $12,800.00 ",123,3.5,2007
BMW," $21,700.00 ",125,3.0,2007
Toyota," $14,250.00 ",127,3.5,2007
Volkswagen," $9,200.00 ",127,1.6,2007
Volkswagen," $7,600.00 ",127,1.4,2007
Volkswagen," $7,200.00 ",127,1.39,2007
Toyota," $22,700.00 ",128,4.0,2007
Toyota," $25,200.00 ",128,4.0,2007
Volkswagen," $12,500.00 ",128,2.0,2007
Mitsubishi," $11,900.00 ",129,2.5,2007
Toyota," $11,990.00 ",129,2.4,2007
Mercedes-Benz," $25,000.00 ",130,5.5,2007
Volkswagen," $17,900.00 ",130,3.6,2007
Mitsubishi," $12,000.00 ",130,3.0,2007
Mercedes-Benz," $17,500.00 ",130,3.0,2007
BMW," $25,500.00 ",130,3.0,2007
BMW," $12,700.00 ",130,2.0,2007
Mercedes-Benz," $12,900.00 ",130,2.0,2007
Toyota," $14,700.00 ",131,3.5,2007
Toyota," $11,700.00 ",131,2.4,2007
Audi," $11,900.00 ",131,2.0,2007
Toyota," $8,700.00 ",131,1.6,2007
Volkswagen," $9,600.00 ",132,1.6,2007
Toyota," $17,900.00 ",133,2.7,2007
Volkswagen," $16,900.00 ",133,2.5,2007
Mitsubishi," $6,500.00 ",133,1.6,2007
Toyota," $12,900.00 ",134,2.4,2007
Toyota," $21,200.00 ",135,4.0,2007
Toyota," $12,400.00 ",135,3.5,2007
Mercedes-Benz," $21,000.00 ",135,3.5,2007
Mitsubishi," $7,700.00 ",135,2.0,2007
Toyota," $21,500.00 ",135,2.0,2007
Toyota," $12,700.00 ",136,3.5,2007
Audi," $16,500.00 ",136,3.2,2007
Toyota," $8,300.00 ",136,1.6,2007
BMW," $22,000.00 ",138,4.8,2007
Toyota," $12,500.00 ",138,3.5,2007
Mercedes-Benz," $14,500.00 ",138,2.0,2007
Mercedes-Benz," $22,700.00 ",140,5.0,2007
Audi," $16,999.00 ",140,4.2,2007
Mitsubishi," $17,900.00 ",140,3.8,2007
Toyota," $12,500.00 ",140,3.5,2007
Mitsubishi," $11,960.00 ",140,2.5,2007
Mitsubishi," $9,500.00 ",140,2.4,2007
Mitsubishi," $12,200.00 ",140,2.4,2007
Mitsubishi," $12,999.00 ",140,2.4,2007
Toyota," $13,300.00 ",140,2.4,2007
Toyota," $15,500.00 ",140,2.4,2007
Volkswagen," $10,600.00 ",140,2.0,2007
Mercedes-Benz," $12,700.00 ",140,1.7,2007
Mitsubishi," $7,500.00 ",140,1.5,2007
Toyota," $10,100.00 ",142,2.4,2007
Mercedes-Benz," $18,700.00 ",142,2.2,2007
Volkswagen," $12,900.00 ",142,2.0,2007
Renault," $4,200.00 ",142,1.9,2007
Mercedes-Benz," $18,500.00 ",143,5.5,2007
Mercedes-Benz," $21,300.00 ",143,3.2,2007
Mitsubishi," $7,900.00 ",143,2.0,2007
Mitsubishi," $8,700.00 ",143,2.0,2007
Renault," $5,800.00 ",143,1.5,2007
Toyota," $13,500.00 ",144,3.5,2007
Volkswagen," $12,400.00 ",145,3.2,2007
Volkswagen," $17,900.00 ",145,3.0,2007
Toyota," $11,700.00 ",145,2.4,2007
Mitsubishi," $8,000.00 ",145,2.0,2007
Audi," $12,500.00 ",146,1.8,2007
Mitsubishi," $8,400.00 ",147,2.0,2007
Volkswagen," $10,700.00 ",147,2.0,2007
Volkswagen," $17,300.00 ",148,3.0,2007
BMW," $25,500.00 ",148,3.0,2007
Audi," $23,333.00 ",150,4.2,2007
Audi," $27,300.00 ",150,4.2,2007
Mitsubishi," $8,700.00 ",150,2.4,2007
Toyota," $12,500.00 ",150,2.4,2007
Renault," $4,900.00 ",150,2.0,2007
Mitsubishi," $9,500.00 ",150,2.0,2007
Audi," $29,800.00 ",151,3.0,2007
Toyota," $9,100.00 ",151,1.6,2007
Mercedes-Benz," $27,500.00 ",152,6.3,2007
Audi," $22,000.00 ",152,4.2,2007
Toyota," $15,400.00 ",152,3.5,2007
Mitsubishi," $6,500.00 ",152,1.6,2007
Renault," $6,800.00 ",152,1.6,2007
Toyota," $24,999.00 ",153,4.0,2007
Volkswagen," $10,200.00 ",153,2.5,2007
Mercedes-Benz," $9,999.00 ",154,2.2,2007
Mitsubishi," $14,200.00 ",155,3.0,2007
Mercedes-Benz," $18,300.00 ",155,3.0,2007
Renault," $7,550.00 ",155,2.0,2007
Mitsubishi," $6,700.00 ",155,1.6,2007
Toyota," $26,200.00 ",156,4.0,2007
Volkswagen," $9,900.00 ",156,1.6,2007
Toyota," $16,999.00 ",157,2.7,2007
Toyota," $12,300.00 ",157,2.4,2007
BMW," $13,300.00 ",157,2.0,2007
BMW," $26,900.00 ",158,5.0,2007
Volkswagen," $17,000.00 ",158,2.5,2007
Mitsubishi," $7,000.00 ",158,1.6,2007
Volkswagen," $7,200.00 ",159,1.6,2007
Renault," $5,800.00 ",159,1.5,2007
Toyota," $12,999.00 ",160,3.5,2007
Mitsubishi," $18,000.00 ",160,3.2,2007
Mercedes-Benz," $12,700.00 ",160,3.0,2007
Mercedes-Benz," $24,800.00 ",160,3.0,2007
Mitsubishi," $6,999.00 ",160,2.0,2007
Renault," $7,299.00 ",160,2.0,2007
Mitsubishi," $8,200.00 ",160,2.0,2007
Toyota," $13,699.00 ",160,2.0,2007
Mercedes-Benz," $26,800.00 ",162,5.5,2007
BMW," $23,900.00 ",162,4.8,2007
Toyota," $12,450.00 ",162,3.5,2007
Renault," $6,000.00 ",162,1.4,2007
Mercedes-Benz," $24,500.00 ",163,5.5,2007
Mitsubishi," $10,800.00 ",165,3.0,2007
Mitsubishi," $17,700.00 ",165,3.0,2007
Mercedes-Benz," $22,600.00 ",165,3.0,2007
Toyota," $8,800.00 ",165,1.8,2007
Volkswagen," $17,900.00 ",167,3.0,2007
BMW," $24,500.00 ",170,4.8,2007
Mercedes-Benz," $15,200.00 ",170,2.8,2007
Mitsubishi," $5,900.00 ",170,1.6,2007
Audi," $19,700.00 ",172,3.6,2007
Mercedes-Benz," $19,200.00 ",173,5.0,2007
Volkswagen," $9,555.00 ",174,2.0,2007
Audi," $19,500.00 ",175,3.6,2007
Toyota," $12,500.00 ",175,2.4,2007
Renault," $9,600.00 ",175,2.0,2007
Mitsubishi," $6,150.00 ",175,1.6,2007
Audi," $15,499.00 ",177,2.0,2007
Renault," $8,300.00 ",177,1.5,2007
Volkswagen," $9,900.00 ",178,2.5,2007
Volkswagen," $13,000.00 ",178,2.5,2007
Toyota," $9,800.00 ",178,1.8,2007
Mitsubishi," $7,200.00 ",178,1.6,2007
BMW," $22,500.00 ",179,3.0,2007
Volkswagen," $18,200.00 ",179,2.5,2007
BMW," $15,400.00 ",179,2.0,2007
Audi," $23,000.00 ",180,3.6,2007
Toyota," $10,500.00 ",180,3.5,2007
BMW," $17,300.00 ",180,3.0,2007
Volkswagen," $17,800.00 ",180,3.0,2007
Toyota," $14,500.00 ",180,2.5,2007
Mercedes-Benz," $14,200.00 ",180,2.2,2007
Audi," $15,500.00 ",180,2.0,2007
Renault," $5,700.00 ",180,1.5,2007
Renault," $7,400.00 ",181,2.0,2007
Audi," $21,900.00 ",183,4.2,2007
Audi," $14,900.00 ",183,3.6,2007
Volkswagen," $8,500.00 ",184,2.0,2007
Toyota," $10,200.00 ",185,1.8,2007
Volkswagen," $8,900.00 ",185,1.6,2007
BMW," $21,000.00 ",186,3.0,2007
Mercedes-Benz," $23,900.00 ",187,5.5,2007
BMW," $16,400.00 ",187,4.8,2007
BMW," $25,500.00 ",187,4.8,2007
Toyota," $11,800.00 ",189,2.4,2007
Mercedes-Benz," $21,300.00 ",190,6.3,2007
Audi," $9,999.00 ",190,3.0,2007
Mercedes-Benz," $17,900.00 ",190,3.0,2007
Mercedes-Benz," $16,500.00 ",190,2.2,2007
Mitsubishi," $6,900.00 ",190,1.6,2007
Mercedes-Benz," $10,900.00 ",191,2.2,2007
Mercedes-Benz," $10,999.00 ",191,2.2,2007
Toyota," $27,000.00 ",192,3.0,2007
Volkswagen," $17,900.00 ",192,2.5,2007
Toyota," $8,450.00 ",193,1.6,2007
BMW," $23,999.00 ",194,3.0,2007
BMW," $24,500.00 ",195,4.8,2007
Volkswagen," $10,700.00 ",195,3.2,2007
Mercedes-Benz," $15,200.00 ",195,3.0,2007
Mitsubishi," $7,500.00 ",195,1.6,2007
Audi," $18,800.00 ",197,4.2,2007
Volkswagen," $8,100.00 ",198,1.6,2007
BMW," $21,600.00 ",200,4.8,2007
Volkswagen," $14,999.00 ",200,4.2,2007
Toyota," $25,500.00 ",200,4.0,2007
Mercedes-Benz," $25,500.00 ",200,4.0,2007
Mitsubishi," $9,900.00 ",200,2.5,2007
Volkswagen," $9,250.00 ",200,2.0,2007
Volkswagen," $11,800.00 ",200,1.9,2007
Renault," $7,300.00 ",200,1.5,2007
Renault," $7,400.00 ",200,1.5,2007
Renault," $7,700.00 ",200,1.5,2007
Renault," $5,000.00 ",200,1.4,2007
Volkswagen," $9,700.00 ",201,2.0,2007
Volkswagen," $10,900.00 ",204,2.0,2007
Audi," $23,800.00 ",205,4.2,2007
Renault," $6,250.00 ",205,1.6,2007
Volkswagen," $12,500.00 ",207,1.9,2007
Mitsubishi," $8,000.00 ",207,1.6,2007
Mercedes-Benz," $21,000.00 ",208,3.5,2007
Mercedes-Benz," $28,500.00 ",210,3.2,2007
Mitsubishi," $8,200.00 ",210,2.4,2007
Toyota," $23,000.00 ",211,4.0,2007
Mercedes-Benz," $11,700.00 ",211,2.2,2007
Volkswagen," $9,000.00 ",212,2.0,2007
BMW," $16,999.00 ",213,3.0,2007
Volkswagen," $7,777.00 ",214,2.0,2007
Mercedes-Benz," $11,999.00 ",215,2.2,2007
Volkswagen," $10,300.00 ",215,1.9,2007
Mercedes-Benz," $15,900.00 ",216,5.0,2007
BMW," $22,700.00 ",216,4.8,2007
Mercedes-Benz," $13,900.00 ",216,2.2,2007
Audi," $12,800.00 ",217,1.8,2007
BMW," $19,900.00 ",218,3.0,2007
Mercedes-Benz," $12,000.00 ",218,2.2,2007
Mercedes-Benz," $15,900.00 ",219,3.0,2007
Renault," $6,800.00 ",219,1.6,2007
Renault," $6,700.00 ",220,2.0,2007
Renault," $9,150.00 ",220,2.0,2007
Renault," $10,000.00 ",220,2.0,2007
Mercedes-Benz," $13,800.00 ",222,3.0,2007
Volkswagen," $9,000.00 ",223,2.5,2007
Volkswagen," $6,650.00 ",223,1.9,2007
Mercedes-Benz," $22,000.00 ",225,3.5,2007
Mercedes-Benz," $17,990.00 ",230,3.0,2007
Volkswagen," $15,000.00 ",230,2.5,2007
Renault," $4,600.00 ",230,1.5,2007
Mercedes-Benz," $13,899.00 ",232,3.0,2007
Mercedes-Benz," $18,900.00 ",232,3.0,2007
Mitsubishi," $11,999.00 ",235,3.0,2007
BMW," $23,900.00 ",235,3.0,2007
Mercedes-Benz," $20,500.00 ",235,2.2,2007
